"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection vs control","LOC126336122","NC_064921.1",271268074,271378688,271323381,"+",1,1055696580,"2","2","chromosome","Named chromosome",271.323381
"Infection vs control","LOC126336124","NC_064921.1",286114680,286116469,286115574.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",286.1155745
"Infection vs control","LOC126336201","NC_064921.1",530647729,530735731,530691730,"-",1,1055696580,"2","2","chromosome","Named chromosome",530.69173
"Infection vs control","LOC126336205","NC_064921.1",551376722,551425724,551401223,"-",1,1055696580,"2","2","chromosome","Named chromosome",551.401223
"Infection vs control","LOC126336206","NC_064921.1",551489772,551504990,551497381,"+",1,1055696580,"2","2","chromosome","Named chromosome",551.497381
"Infection vs control","LOC126336207","NC_064921.1",551529082,551552446,551540764,"+",1,1055696580,"2","2","chromosome","Named chromosome",551.540764
"Infection vs control","LOC126336209","NC_064921.1",552770579,552887272,552828925.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",552.8289255
"Infection vs control","LOC126336225","NC_064921.1",6986492,7001271,6993881.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",6.9938815
"Infection vs control","LOC126336236","NC_064921.1",569856030,569895034,569875532,"+",1,1055696580,"2","2","chromosome","Named chromosome",569.875532
"Infection vs control","LOC126336244","NC_064921.1",17018855,17122540,17070697.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",17.0706975
"Infection vs control","LOC126336251","NC_064921.1",603967638,604010484,603989061,"+",1,1055696580,"2","2","chromosome","Named chromosome",603.989061
"Infection vs control","LOC126336300","NC_064921.1",54936965,54976997,54956981,"-",1,1055696580,"2","2","chromosome","Named chromosome",54.956981
"Infection vs control","LOC126336325","NC_064921.1",693530914,693546440,693538677,"+",1,1055696580,"2","2","chromosome","Named chromosome",693.538677
"Infection vs control","LOC126336337","NC_064921.1",69177302,69182375,69179838.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",69.1798385
"Infection vs control","LOC126336375","NC_064921.1",86859796,87066930,86963363,"+",1,1055696580,"2","2","chromosome","Named chromosome",86.963363
"Infection vs control","LOC126336379","NC_064921.1",87701965,87782749,87742357,"+",1,1055696580,"2","2","chromosome","Named chromosome",87.742357
"Infection vs control","LOC126336399","NC_064921.1",91387080,91588578,91487829,"+",1,1055696580,"2","2","chromosome","Named chromosome",91.487829
"Infection vs control","LOC126336414","NC_064921.1",93283500,93332653,93308076.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",93.3080765
"Infection vs control","LOC126336415","NC_064921.1",93372635,93416026,93394330.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",93.3943305
"Infection vs control","LOC126336416","NC_064921.1",93507604,93624628,93566116,"+",1,1055696580,"2","2","chromosome","Named chromosome",93.566116
"Infection vs control","LOC126336417","NC_064921.1",93858294,93872856,93865575,"+",1,1055696580,"2","2","chromosome","Named chromosome",93.865575
"Infection vs control","LOC126336425","NC_064921.1",99915449,99987507,99951478,"+",1,1055696580,"2","2","chromosome","Named chromosome",99.951478
"Infection vs control","LOC126336437","NC_064921.1",103087974,103090976,103089475,"-",1,1055696580,"2","2","chromosome","Named chromosome",103.089475
"Infection vs control","LOC126336454","NC_064920.1",184971001,185074306,185022653.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",185.0226535
"Infection vs control","LOC126336458","NC_064921.1",113478382,113875431,113676906.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",113.6769065
"Infection vs control","LOC126336460","NC_064921.1",115226656,115458386,115342521,"-",1,1055696580,"2","2","chromosome","Named chromosome",115.342521
"Infection vs control","LOC126336463","NC_064921.1",114985238,114987998,114986618,"-",1,1055696580,"2","2","chromosome","Named chromosome",114.986618
"Infection vs control","LOC126336465","NC_064921.1",115663001,115667896,115665448.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",115.6654485
"Infection vs control","LOC126336469","NC_064921.1",775056958,775128719,775092838.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",775.0928385
"Infection vs control","LOC126336473","NC_064921.1",780800457,780841130,780820793.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",780.8207935
"Infection vs control","LOC126336487","NC_064921.1",122889313,123126810,123008061.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",123.0080615
"Infection vs control","LOC126336488","NC_064921.1",122457026,122711221,122584123.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",122.5841235
"Infection vs control","LOC126336499","NC_064921.1",125970002,126064925,126017463.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",126.0174635
"Infection vs control","LOC126336500","NC_064921.1",126273769,126971038,126622403.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",126.6224035
"Infection vs control","LOC126336511","NC_064921.1",810074170,810074670,810074420,"+",1,1055696580,"2","2","chromosome","Named chromosome",810.07442
"Infection vs control","LOC126336515","NC_064921.1",135130863,135177748,135154305.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",135.1543055
"Infection vs control","LOC126336529","NC_064921.1",142038816,142098152,142068484,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.068484
"Infection vs control","LOC126336531","NC_064921.1",142136084,142170681,142153382.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.1533825
"Infection vs control","LOC126336532","NC_064921.1",142250664,142522316,142386490,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.38649
"Infection vs control","LOC126336533","NC_064921.1",142591329,142633475,142612402,"+",1,1055696580,"2","2","chromosome","Named chromosome",142.612402
"Infection vs control","LOC126336534","NC_064921.1",142021379,142022945,142022162,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.022162
"Infection vs control","LOC126336535","NC_064921.1",142004917,142006595,142005756,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.005756
"Infection vs control","LOC126336537","NC_064921.1",142182927,142224663,142203795,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.203795
"Infection vs control","LOC126336538","NC_064921.1",142085851,142565255,142325553,"+",1,1055696580,"2","2","chromosome","Named chromosome",142.325553
"Infection vs control","LOC126336539","NC_064921.1",142071553,142073214,142072383.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",142.0723835
"Infection vs control","LOC126336541","NC_064921.1",142373839,142389393,142381616,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.381616
"Infection vs control","LOC126336542","NC_064921.1",142765534,142783064,142774299,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.774299
"Infection vs control","LOC126336543","NC_064921.1",142892571,142916068,142904319.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",142.9043195
"Infection vs control","LOC126336546","NC_064921.1",143224637,143311090,143267863.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",143.2678635
"Infection vs control","LOC126336547","NC_064921.1",143406203,143444748,143425475.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",143.4254755
"Infection vs control","LOC126336549","NC_064921.1",143673470,143684810,143679140,"+",1,1055696580,"2","2","chromosome","Named chromosome",143.67914
"Infection vs control","LOC126336554","NC_064921.1",143855229,143876586,143865907.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",143.8659075
"Infection vs control","LOC126336557","NC_064921.1",144559469,144704635,144632052,"-",1,1055696580,"2","2","chromosome","Named chromosome",144.632052
"Infection vs control","LOC126336565","NC_064921.1",147777816,147907990,147842903,"-",1,1055696580,"2","2","chromosome","Named chromosome",147.842903
"Infection vs control","LOC126336578","NC_064921.1",156069727,156161717,156115722,"-",1,1055696580,"2","2","chromosome","Named chromosome",156.115722
"Infection vs control","LOC126336583","NC_064921.1",865631270,865644472,865637871,"+",1,1055696580,"2","2","chromosome","Named chromosome",865.637871
"Infection vs control","LOC126336593","NC_064921.1",163227179,163231390,163229284.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",163.2292845
"Infection vs control","LOC126336597","NC_064921.1",166385392,166413132,166399262,"-",1,1055696580,"2","2","chromosome","Named chromosome",166.399262
"Infection vs control","LOC126336602","NC_064921.1",168567694,168586333,168577013.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",168.5770135
"Infection vs control","LOC126336607","NC_064921.1",169387346,169456533,169421939.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",169.4219395
"Infection vs control","LOC126336619","NC_064921.1",172834124,172836572,172835348,"-",1,1055696580,"2","2","chromosome","Named chromosome",172.835348
"Infection vs control","LOC126336625","NC_064921.1",175877984,176031478,175954731,"+",1,1055696580,"2","2","chromosome","Named chromosome",175.954731
"Infection vs control","LOC126336627","NC_064921.1",176308827,176412937,176360882,"-",1,1055696580,"2","2","chromosome","Named chromosome",176.360882
"Infection vs control","LOC126336636","NC_064921.1",178137769,178261812,178199790.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",178.1997905
"Infection vs control","LOC126336638","NC_064920.1",197435652,197622562,197529107,"-",1,1209568729,"1","1","chromosome","Named chromosome",197.529107
"Infection vs control","LOC126336645","NC_064921.1",913137292,913186877,913162084.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",913.1620845
"Infection vs control","LOC126336646","NC_064921.1",184300354,184333669,184317011.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",184.3170115
"Infection vs control","LOC126336656","NC_064921.1",187460433,189836581,188648507,"-",1,1055696580,"2","2","chromosome","Named chromosome",188.648507
"Infection vs control","LOC126336672","NC_064921.1",197149986,197214806,197182396,"-",1,1055696580,"2","2","chromosome","Named chromosome",197.182396
"Infection vs control","LOC126336688","NC_064921.1",203463578,203628277,203545927.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",203.5459275
"Infection vs control","LOC126336692","NC_064921.1",204846789,204853000,204849894.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",204.8498945
"Infection vs control","LOC126336694","NC_064920.1",199031233,199493708,199262470.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",199.2624705
"Infection vs control","LOC126336695","NC_064921.1",205051170,205077230,205064200,"-",1,1055696580,"2","2","chromosome","Named chromosome",205.0642
"Infection vs control","LOC126336698","NC_064921.1",205560040,205631437,205595738.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",205.5957385
"Infection vs control","LOC126336705","NC_064921.1",957941859,957950633,957946246,"+",1,1055696580,"2","2","chromosome","Named chromosome",957.946246
"Infection vs control","LOC126336713","NC_064921.1",217661733,217687894,217674813.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",217.6748135
"Infection vs control","LOC126336714","NC_064920.1",198787960,198904623,198846291.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",198.8462915
"Infection vs control","LOC126336722","NC_064921.1",222312253,222401730,222356991.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",222.3569915
"Infection vs control","LOC126336730","NC_064921.1",223715774,223782027,223748900.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",223.7489005
"Infection vs control","LOC126336735","NC_064921.1",224301716,224318330,224310023,"-",1,1055696580,"2","2","chromosome","Named chromosome",224.310023
"Infection vs control","LOC126336737","NC_064921.1",224589106,224622910,224606008,"-",1,1055696580,"2","2","chromosome","Named chromosome",224.606008
"Infection vs control","LOC126336738","NC_064921.1",224843110,224897212,224870161,"+",1,1055696580,"2","2","chromosome","Named chromosome",224.870161
"Infection vs control","LOC126336750","NC_064921.1",230811462,230856272,230833867,"+",1,1055696580,"2","2","chromosome","Named chromosome",230.833867
"Infection vs control","LOC126336764","NC_064921.1",234140174,234583504,234361839,"+",1,1055696580,"2","2","chromosome","Named chromosome",234.361839
"Infection vs control","LOC126336779","NC_064921.1",245590389,245928942,245759665.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",245.7596655
"Infection vs control","LOC126336801","NC_064921.1",252120041,252276473,252198257,"-",1,1055696580,"2","2","chromosome","Named chromosome",252.198257
"Infection vs control","LOC126336858","NC_064921.1",268581309,268593303,268587306,"+",1,1055696580,"2","2","chromosome","Named chromosome",268.587306
"Infection vs control","LOC126336866","NC_064921.1",275494978,275896190,275695584,"-",1,1055696580,"2","2","chromosome","Named chromosome",275.695584
"Infection vs control","LOC126336868","NC_064921.1",277984050,278360479,278172264.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",278.1722645
"Infection vs control","LOC126336874","NC_064921.1",285641882,285665477,285653679.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",285.6536795
"Infection vs control","LOC126336875","NC_064921.1",286399681,286403068,286401374.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",286.4013745
"Infection vs control","LOC126336888","NC_064921.1",289893808,289922048,289907928,"-",1,1055696580,"2","2","chromosome","Named chromosome",289.907928
"Infection vs control","LOC126336901","NC_064921.1",292962489,293026378,292994433.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",292.9944335
"Infection vs control","LOC126336908","NC_064921.1",294107001,294113002,294110001.5,"+",1,1055696580,"2","2","chromosome","Named chromosome",294.1100015
"Infection vs control","LOC126336910","NC_064921.1",294511965,294533797,294522881,"-",1,1055696580,"2","2","chromosome","Named chromosome",294.522881
"Infection vs control","LOC126336923","NC_064921.1",301750290,301942097,301846193.5,"-",1,1055696580,"2","2","chromosome","Named chromosome",301.8461935
