gene_id	seqid	sequence_length	description	gene_biotype	mapping_support	n_contrasts	contrasts	min_padj	max_abs_log2FoldChange	competitive_host_retained_fraction	host_counts_not_retained
LOC126328059	NW_026062425.1	82666	26S proteasome non-ATPase regulatory subunit 12-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0472723700109022	5.767859473790355	1.0	0.0
LOC126328063	NW_026062425.1	82666	succinate dehydrogenase [ubiquinone] iron-sulfur subunit-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0342210450333798	6.01884356572444	1.0	0.0
LOC126328065	NW_026062425.1	82666	uncharacterized LOC126328065	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0432183030178234	5.299063172232785	1.0	0.0
LOC126328070	NW_026062425.1	82666	uncharacterized LOC126328070	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0211941259199021	6.645188010986336	1.0	0.0
LOC126328072	NW_026062425.1	82666	uncharacterized LOC126328072	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0308670153387051	6.221282908509797	1.0	0.0
LOC126328213	NW_026062445.1	57899	dual specificity protein kinase shkC-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0412457973385852	5.400510500626766	1.0	0.0
LOC126328215	NW_026062445.1	57899	crustapain-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0333084731359573	6.604224096424362	1.0	0.0
LOC126328217	NW_026062445.1	57899	uncharacterized LOC126328217	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0308670153387051	6.592978314765655	1.0	0.0
LOC126328218	NW_026062445.1	57899	glutamine-dependent NAD(+) synthetase-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0389216610784076	5.648440419408537	1.0	0.0
LOC126328228	NW_026062445.1	57899	trimethyllysine dioxygenase, mitochondrial-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0202628312857215	7.310776852510478	1.0	0.0
LOC126328320	NW_026062453.1	120714	metacaspase-2-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.04186315996553	6.171133325454372	1.0	0.0
LOC126328325	NW_026062453.1	120714	uncharacterized LOC126328325	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0478639801871518	6.173029610095312	1.0	0.0
LOC126329065	NW_026062491.1	78405	elongation factor 1-alpha-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0455224570179258	6.221085115876057	1.0	0.0
LOC126329068	NW_026062491.1	78405	uncharacterized LOC126329068	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0457762830921415	5.318991575987914	1.0	0.0
LOC126329069	NW_026062491.1	78405	uncharacterized LOC126329069	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0434803061661199	5.39953534940434	1.0009532888465205	-1.0
LOC126329076	NW_026062491.1	78405	integrator complex subunit 11-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0419723344029543	5.9141131338889945	1.0	0.0
LOC126329081	NW_026062491.1	78405	uncharacterized LOC126329081	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0444141116897844	5.8842578016585225	1.0	0.0
LOC126329082	NW_026062491.1	78405	ras-related protein rab-11.1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0304844914019882	6.650975732410774	1.0	0.0
LOC126329092	NW_026062491.1	78405	telomerase-binding protein EST1A-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0481433380043141	5.285505205107087	1.0	0.0
LOC126329580	NW_026062521.1	45343	uncharacterized LOC126329580	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0382255081061102	6.059610084789838	1.0	0.0
LOC126329582	NW_026062521.1	45343	uncharacterized LOC126329582	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0380730306005511	5.602794849481759	1.0	0.0
LOC126329584	NW_026062521.1	45343	uncharacterized LOC126329584	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0279982338777855	5.996655562678035	1.0	0.0
LOC126329585	NW_026062521.1	45343	uncharacterized LOC126329585	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0325845808569807	6.272049298626546	1.0	0.0
LOC126329586	NW_026062521.1	45343	uncharacterized LOC126329586	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0424730757297472	6.02355046287229	1.0	0.0
LOC126329587	NW_026062521.1	45343	ankyrin repeat and death domain-containing protein 1B-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0389216610784076	5.852985223467611	1.0	0.0
LOC126329590	NW_026062521.1	45343	TELO2-interacting protein 1 homolog	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0458828005210422	5.751391913518683	1.0	0.0
LOC126329915	NW_026062549.1	81318	uncharacterized LOC126329915	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0401380936682709	5.782221623210803	1.0	0.0
LOC126329917	NW_026062549.1	81318	uncharacterized LOC126329917	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0428031834567124	5.988464554948225	1.0	0.0
LOC126329919	NW_026062549.1	81318	succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0279982338777855	6.027736732964632	1.0	0.0
LOC126329921	NW_026062549.1	81318	ATPase ASNA1 homolog	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0407875848929355	6.2078832161423385	1.0	0.0
LOC126329929	NW_026062549.1	81318	uncharacterized LOC126329929	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0389216610784076	5.993299912877113	1.0	0.0
LOC126329932	NW_026062549.1	81318	phosphatidylinositol 3-kinase 1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0363211010092351	5.56899217897847	1.0	0.0
LOC126329935	NW_026062549.1	81318	heterogeneous nuclear ribonucleoprotein A0-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0339546106696041	5.712379403875903	1.0	0.0
LOC126329938	NW_026062549.1	81318	transportin-1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0371030041564031	5.493125831483513	1.0	0.0
LOC126329970	NW_026062553.1	133558	uncharacterized LOC126329970	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.031421479980354	6.213428177873415	1.001508295625943	-1.0
LOC126329972	NW_026062553.1	133558	riboflavin biosynthesis protein RibD-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0339546106696041	6.032731713377855	1.0	0.0
LOC126329974	NW_026062553.1	133558	uncharacterized LOC126329974	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0351788838301088	5.679107576715418	1.0	0.0
LOC126329976	NW_026062553.1	133558	uncharacterized LOC126329976	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.031421479980354	6.680654656212218	1.0	0.0
LOC126329978	NW_026062553.1	133558	uncharacterized LOC126329978	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0360329958682104	6.357544325895079	1.0	0.0
LOC126329979	NW_026062553.1	133558	clustered mitochondria protein homolog	protein_coding	Significant in both mappings	6	infected_diet33_vs50;infected_diet83_vs33;infection_average_all_diets;infection_diet33;interaction_diet33_vs50;interaction_diet83_vs33	4.351512616103792e-24	22.60327191504944	1.0	0.0
LOC126329981	NW_026062553.1	133558	uncharacterized LOC126329981	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0429096445544611	5.595328411035255	1.0	0.0
LOC126329983	NW_026062553.1	133558	uncharacterized LOC126329983	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0343776734881589	6.510233242625617	1.0	0.0
LOC126329985	NW_026062553.1	133558	phosphatidylinositol-3-phosphatase SAC1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0279982338777855	6.689391486850924	1.0	0.0
LOC126329991	NW_026062553.1	133558	probable protein phosphatase DDB_G0279461	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0420097118865425	5.543492081791965	1.0	0.0
LOC126329994	NW_026062553.1	133558	uncharacterized LOC126329994	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0468751109780863	5.223929330418774	1.0	0.0
LOC126329995	NW_026062553.1	133558	nuclear pore complex protein DDB_G0274915-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0363377860604687	5.635820533744338	1.0	0.0
LOC126329997	NW_026062553.1	133558	uncharacterized LOC126329997	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0330552861755441	6.411926271755842	1.0	0.0
LOC126330058	NW_026062566.1	85828	uncharacterized LOC126330058	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0325577855972995	5.973881062425947	1.0	0.0
LOC126330060	NW_026062566.1	85828	protein DENND6B-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0470294434674024	5.58561409780183	1.0	0.0
LOC126330066	NW_026062566.1	85828	uncharacterized LOC126330066	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0425021315713419	5.4462813550580265	1.0	0.0
LOC126330068	NW_026062566.1	85828	uncharacterized LOC126330068	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0321202567591405	6.114031415285996	1.0	0.0
LOC126330073	NW_026062566.1	85828	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wdr4-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0305144922116161	6.39928624580674	1.0	0.0
LOC126330799	NW_026062667.1	51953	uncharacterized LOC126330799	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.039515809460292	6.14167384544013	1.0	0.0
LOC126330800	NW_026062667.1	51953	uncharacterized LOC126330800	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0429096445544611	5.441249212681253	1.0	0.0
LOC126330801	NW_026062667.1	51953	serine/threonine-protein phosphatase 2A catalytic subunit beta isoform-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0279982338777855	6.80473646552801	1.0	0.0
LOC126330805	NW_026062667.1	51953	ras guanine nucleotide exchange factor A-like	protein_coding	Significant in both mappings	3	infected_diet33_vs50;infection_average_all_diets;infection_diet33	0.0085332706148918	7.940843750807735	1.0	0.0
LOC126330806	NW_026062667.1	51953	uncharacterized LOC126330806	lncRNA	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0236854126160767	6.593056213080496	1.0	0.0
LOC126330815	NW_026062667.1	51953	probable alanine aminotransferase, mitochondrial	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0202628312857215	7.562750167582166	1.0	0.0
LOC126331440	NW_026062676.1	41897	ELMO domain-containing protein A-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0236612300580584	6.4470505510294736	1.0	0.0
LOC126331441	NW_026062676.1	41897	dynamin-like protein A	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.049787940118829	5.798547189393737	1.0	0.0
LOC126331442	NW_026062676.1	41897	uncharacterized LOC126331442	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0342210450333798	5.926418651395399	1.0	0.0
LOC126331443	NW_026062676.1	41897	leucine--tRNA ligase, cytoplasmic-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0390194780945143	5.551708014497178	1.0	0.0
LOC126331455	NW_026062676.1	41897	uncharacterized LOC126331455	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0432237163064204	5.777081467866096	1.0	0.0
LOC126332387	NW_026062747.1	57233	uncharacterized LOC126332387	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0342210450333798	5.994752812504999	1.0	0.0
LOC126332393	NW_026062747.1	57233	DNA-directed RNA polymerase I subunit rpa1-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0340955100526384	6.0052943521540865	1.0	0.0
LOC126332394	NW_026062747.1	57233	uncharacterized LOC126332394	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0195546944975661	7.550442128656334	1.0	0.0
LOC126332398	NW_026062747.1	57233	glucose-6-phosphate isomerase-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0342210450333798	5.876774844091141	1.0	0.0
LOC126332400	NW_026062747.1	57233	nuclear pore complex protein Nup107-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0279982338777855	6.311445354811734	1.0	0.0
LOC126332405	NW_026062750.1	50201	uncharacterized LOC126332405	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0371928674800214	5.475766815486435	1.0	0.0
LOC126332406	NW_026062750.1	50201	uncharacterized LOC126332406	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0342210450333798	5.913111724563398	1.0	0.0
LOC126332410	NW_026062750.1	50201	endonuclease III-like protein 1	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0349290266272099	6.378762642927935	1.0	0.0
LOC126332412	NW_026062750.1	50201	uncharacterized LOC126332412	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0473867269112177	5.367127900781495	1.0	0.0
LOC126332756	NW_026062795.1	43210	PAN2-PAN3 deadenylation complex subunit pan3-like	protein_coding	Host-only significant only; Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0325845808569807	6.588193645866036	1.0	0.0
LOC126332758	NW_026062795.1	43210	uncharacterized LOC126332758	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0471550469822426	5.465179506724652	1.0	0.0
LOC126332762	NW_026062795.1	43210	tyrosine-protein phosphatase 2-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0425021315713419	5.72808445665158	1.0	0.0
LOC126332763	NW_026062795.1	43210	WD repeat-containing protein DDB_G0349043-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0321202567591405	6.045749603557637	1.0	0.0
LOC126332764	NW_026062795.1	43210	transmembrane protein 104 homolog	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.041749485800631	5.603692311392664	1.0002743484224963	-1.0
LOC126332782	NW_026062803.1	61147	peroxisomal targeting signal 2 receptor-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0410009863177951	5.6952797022620825	1.0	0.0
LOC126332784	NW_026062803.1	61147	uncharacterized LOC126332784	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0325845808569807	6.08046345396654	1.0	0.0
LOC126332788	NW_026062803.1	61147	uncharacterized LOC126332788	lncRNA	Significant in both mappings	1	infected_diet33_vs50	0.0477936458830511	5.627558563363299	1.0	0.0
LOC126332789	NW_026062803.1	61147	uncharacterized LOC126332789	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0275390092252584	6.484872269244874	1.0	0.0
LOC126332792	NW_026062803.1	61147	uncharacterized LOC126332792	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0273056204064994	7.237514619749357	1.0	0.0
LOC126332797	NW_026062803.1	61147	J domain-containing protein DDB_G0295729-like	protein_coding	Significant in both mappings	2	infected_diet33_vs50;infection_diet33	0.0280100767479561	6.650978500683899	1.0	0.0
LOC126332799	NW_026062803.1	61147	mucin-12-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0449471807942326	5.781847815852323	1.0	0.0
LOC126334342	NW_026062990.1	11589	phosphoribosylamine--glycine ligase-like	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0499793662930493	5.781327007609283	1.0	0.0
LOC126334343	NW_026062990.1	11589	uncharacterized LOC126334343	protein_coding	Significant in both mappings	1	infected_diet33_vs50	0.0460263815965844	5.49320263129379	1.0	0.0
