Sequence Name	Sequence Description	GO in Extended Format (GO Category GO ID GO Term)
LOC126416794	endonuclease G, mitochondrial	F GO:0003676 nucleic acid binding
LOC126416794	endonuclease G, mitochondrial	F GO:0016787 hydrolase activity
LOC126416794	endonuclease G, mitochondrial	F GO:0046872 metal ion binding
LOC126416569	inactive dipeptidyl peptidase 10-like	F GO:0008236 serine-type peptidase activity
LOC126416569	inactive dipeptidyl peptidase 10-like	P GO:0006508 proteolysis
LOC126416795	lymphoid-specific helicase-like	F GO:0005524 ATP binding
LOC126416795	lymphoid-specific helicase-like	F GO:0140658 ATP-dependent chromatin remodeler activity
LOC126416797	dipeptidase 1-like	F GO:0070573 metallodipeptidase activity
LOC126416797	dipeptidase 1-like	P GO:0006508 proteolysis
LOC126416294	dipeptidase 1-like	F GO:0070573 metallodipeptidase activity
LOC126416294	dipeptidase 1-like	P GO:0006508 proteolysis
LOC126417056	dipeptidase 1-like	F GO:0070573 metallodipeptidase activity
LOC126417056	dipeptidase 1-like	P GO:0006508 proteolysis
LOC126416491	ornithine decarboxylase-like	F GO:0003824 catalytic activity
LOC126416491	ornithine decarboxylase-like	P GO:0006596 polyamine biosynthetic process
LOC126416762	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126416762	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126417058	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126417058	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126416251	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126416251	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126417059	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126417059	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126417060	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126417060	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126417062	ornithine decarboxylase 1-like	F GO:0003824 catalytic activity
LOC126417062	ornithine decarboxylase 1-like	P GO:0006596 polyamine biosynthetic process
LOC126416609	ornithine decarboxylase-like	F GO:0003824 catalytic activity
LOC126416609	ornithine decarboxylase-like	P GO:0006596 polyamine biosynthetic process
LOC126416357	proteasome subunit beta type-5-like	C GO:0005839 proteasome core complex
LOC126416357	proteasome subunit beta type-5-like	F GO:0004298 threonine-type endopeptidase activity
LOC126416357	proteasome subunit beta type-5-like	P GO:0051603 proteolysis involved in protein catabolic process
LOC126416756	glucose-6-phosphate isomerase	P GO:0006094 gluconeogenesis
LOC126416756	glucose-6-phosphate isomerase	F GO:0004347 glucose-6-phosphate isomerase activity
LOC126416756	glucose-6-phosphate isomerase	F GO:0097367 carbohydrate derivative binding
LOC126416756	glucose-6-phosphate isomerase	P GO:0006096 glycolytic process
LOC126416147	glycosylphosphatidylinositol anchor attachment 1 protein	C GO:0042765 GPI-anchor transamidase complex
LOC126416644	transforming growth factor beta regulator 1-like	C GO:0005634 nucleus
LOC126416803	trafficking protein particle complex subunit 4	C GO:0030008 TRAPP complex
LOC126416803	trafficking protein particle complex subunit 4	P GO:0016192 vesicle-mediated transport
LOC126417064	ETS domain-containing transcription factor ets-5-like	F GO:0003700 DNA-binding transcription factor activity
LOC126417064	ETS domain-containing transcription factor ets-5-like	F GO:0043565 sequence-specific DNA binding
LOC126417064	ETS domain-containing transcription factor ets-5-like	P GO:0006355 regulation of DNA-templated transcription
LOC126416734	mitochondrial import receptor subunit TOM70	F GO:0005515 protein binding
LOC126416602	ATP synthase subunit g, mitochondrial-like	C GO:0000276 obsolete mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
LOC126416602	ATP synthase subunit g, mitochondrial-like	F GO:0015078 proton transmembrane transporter activity
LOC126416602	ATP synthase subunit g, mitochondrial-like	P GO:0015986 proton motive force-driven ATP synthesis
LOC126416396	tubulin-specific chaperone C	F GO:0015631 tubulin binding
LOC126416488	cytoplasmic dynein 2 intermediate chain 2-like	F GO:0005515 protein binding
LOC126416436	selenoprotein N-like	F GO:0005509 calcium ion binding
LOC126417069	lipase 1-like	F GO:0016788 hydrolase activity, acting on ester bonds
LOC126417069	lipase 1-like	P GO:0006629 lipid metabolic process
LOC126416384	leucine-rich repeat-containing protein 24	F GO:0005515 protein binding
LOC126416197	60S ribosomal protein L9	C GO:0005840 ribosome
LOC126416197	60S ribosomal protein L9	F GO:0003735 structural constituent of ribosome
LOC126416197	60S ribosomal protein L9	F GO:0019843 rRNA binding
LOC126416197	60S ribosomal protein L9	P GO:0006412 translation
LOC126416330	transmembrane protein 87A	C GO:0016020 membrane
LOC126417189	WD repeat-containing and planar cell polarity effector protein fritz	F GO:0005515 protein binding
LOC126416067	transmembrane protein 14C	C GO:0016020 membrane
LOC126416223	putative inorganic phosphate cotransporter	F GO:0022857 transmembrane transporter activity
LOC126416223	putative inorganic phosphate cotransporter	P GO:0055085 transmembrane transport
LOC126417076	putative inorganic phosphate cotransporter	F GO:0022857 transmembrane transporter activity
LOC126417076	putative inorganic phosphate cotransporter	P GO:0055085 transmembrane transport
LOC126416225	sialin-like	F GO:0022857 transmembrane transporter activity
LOC126416225	sialin-like	P GO:0055085 transmembrane transport
LOC126417077	pickpocket protein 28-like	C GO:0016020 membrane
LOC126417077	pickpocket protein 28-like	F GO:0005272 sodium channel activity
LOC126417077	pickpocket protein 28-like	P GO:0006814 sodium ion transport
LOC126416649	uncharacterized protein LOC124619599	F GO:0003677 DNA binding
LOC126416422	probable ATP-dependent RNA helicase DDX43	F GO:0005524 ATP binding
LOC126416422	probable ATP-dependent RNA helicase DDX43	F GO:0003723 RNA binding
LOC126417078	uncharacterized protein LOC126417078	P GO:0006123 mitochondrial electron transport, cytochrome c to oxygen
LOC126417078	uncharacterized protein LOC126417078	C GO:0005751 obsolete mitochondrial respiratory chain complex IV
LOC126416425	40S ribosomal protein S7	C GO:0005840 ribosome
LOC126416425	40S ribosomal protein S7	F GO:0003735 structural constituent of ribosome
LOC126416425	40S ribosomal protein S7	P GO:0006412 translation
LOC126416423	KIF-binding protein	F GO:0005515 protein binding
LOC126416426	vacuolar protein sorting-associated protein 28 homolog	C GO:0000813 ESCRT I complex
LOC126416426	vacuolar protein sorting-associated protein 28 homolog	P GO:0032509 endosome transport via multivesicular body sorting pathway
LOC126416427	longitudinals lacking protein-like	F GO:0005515 protein binding
LOC126416245	peptidyl-prolyl cis-trans isomerase FKBP2	F GO:0003755 peptidyl-prolyl cis-trans isomerase activity
LOC126417083	peritrophin-1-like, partial	C GO:0005576 extracellular region
LOC126417083	peritrophin-1-like, partial	F GO:0008061 chitin binding
LOC126417084	uncharacterized protein LOC126417084	C GO:0005576 extracellular region
LOC126417084	uncharacterized protein LOC126417084	F GO:0008061 chitin binding
LOC126416415	WD40 repeat-containing protein SMU1	F GO:0005515 protein binding
LOC126416176	protein arginine N-methyltransferase 9-like isoform X1	F GO:0005515 protein binding
LOC126416413	speckle-type POZ protein-like	F GO:0005515 protein binding
LOC126416444	RNA-binding protein 42-like	F GO:0003723 RNA binding
LOC126416198	retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	P GO:0050953 sensory perception of light stimulus
LOC126416437	UDP-galactose transporter senju	F GO:0015165 pyrimidine nucleotide-sugar transmembrane transporter activity
LOC126416437	UDP-galactose transporter senju	C GO:0000139 Golgi membrane
LOC126416437	UDP-galactose transporter senju	P GO:0090481 pyrimidine nucleotide-sugar transmembrane transport
LOC126416626	sodium-dependent noradrenaline transporter-like	C GO:0016020 membrane
LOC126416549	uncharacterized protein LOC126416549	C GO:0016020 membrane
LOC126416242	structure-specific endonuclease subunit slx1	C GO:0033557 Slx1-Slx4 complex
LOC126416242	structure-specific endonuclease subunit slx1	F GO:0017108 5'-flap endonuclease activity
LOC126416242	structure-specific endonuclease subunit slx1	P GO:0006281 DNA repair
LOC126416742	dynein regulatory complex subunit 6-like	F GO:0005515 protein binding
LOC126416745	ubiquitin carboxyl-terminal hydrolase 20	F GO:0004843 cysteine-type deubiquitinase activity
LOC126416745	ubiquitin carboxyl-terminal hydrolase 20	F GO:0008270 zinc ion binding
LOC126416745	ubiquitin carboxyl-terminal hydrolase 20	P GO:0016579 protein deubiquitination
LOC126416739	ATP-binding cassette sub-family F member 1	F GO:0005524 ATP binding
LOC126416739	ATP-binding cassette sub-family F member 1	F GO:0016887 ATP hydrolysis activity
LOC126416744	39S ribosomal protein L14, mitochondrial	C GO:0005840 ribosome
LOC126416744	39S ribosomal protein L14, mitochondrial	F GO:0003735 structural constituent of ribosome
LOC126416744	39S ribosomal protein L14, mitochondrial	P GO:0006412 translation
LOC126416740	glutathione synthetase-like isoform X2	F GO:0005524 ATP binding
LOC126416740	glutathione synthetase-like isoform X2	P GO:0006750 glutathione biosynthetic process
LOC126416740	glutathione synthetase-like isoform X2	F GO:0004363 glutathione synthase activity
LOC126417087	orexin receptor type 2-like	C GO:0016020 membrane
LOC126417087	orexin receptor type 2-like	F GO:0004930 G protein-coupled receptor activity
LOC126417087	orexin receptor type 2-like	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126417088	orexin receptor type 2-like	C GO:0016020 membrane
LOC126417088	orexin receptor type 2-like	F GO:0004930 G protein-coupled receptor activity
LOC126417088	orexin receptor type 2-like	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126417089	orexin receptor type 2-like, partial	C GO:0016020 membrane
LOC126417089	orexin receptor type 2-like, partial	F GO:0004930 G protein-coupled receptor activity
LOC126417089	orexin receptor type 2-like, partial	P GO:0007186 G protein-coupled receptor signaling pathway
LOC126416513	39S ribosomal protein L39, mitochondrial	F GO:0005524 ATP binding
LOC126416513	39S ribosomal protein L39, mitochondrial	F GO:0004812 aminoacyl-tRNA ligase activity
LOC126416513	39S ribosomal protein L39, mitochondrial	P GO:0043039 tRNA aminoacylation
LOC126416631	protein CBFA2T3-like isoform X1	F GO:0003714 transcription corepressor activity
LOC126416631	protein CBFA2T3-like isoform X1	P GO:0045892 negative regulation of DNA-templated transcription
LOC126416735	ATP-dependent RNA helicase DDX24 isoform X2	F GO:0003676 nucleic acid binding
LOC126416735	ATP-dependent RNA helicase DDX24 isoform X2	F GO:0003724 RNA helicase activity
LOC126416735	ATP-dependent RNA helicase DDX24 isoform X2	F GO:0005524 ATP binding
LOC126416736	Transporter, partial	P GO:0046716 muscle cell cellular homeostasis
LOC126416736	Transporter, partial	F GO:0008270 zinc ion binding
LOC126416736	Transporter, partial	C GO:0005737 cytoplasm
LOC126416736	Transporter, partial	C GO:0016010 dystrophin-associated glycoprotein complex
LOC126416736	Transporter, partial	P GO:0050804 modulation of chemical synaptic transmission
LOC126416736	Transporter, partial	C GO:0045202 synapse
LOC126417092	meprin A subunit beta-like	C GO:0016020 membrane
LOC126417092	meprin A subunit beta-like	P GO:0006508 proteolysis
LOC126417092	meprin A subunit beta-like	F GO:0004222 metalloendopeptidase activity
LOC126417094	ATPase family AAA domain-containing protein 2-like	F GO:0005524 ATP binding
LOC126417094	ATPase family AAA domain-containing protein 2-like	F GO:0016887 ATP hydrolysis activity
LOC126416206	exportin-2	F GO:0031267 small GTPase binding
LOC126416206	exportin-2	P GO:0006886 intracellular protein transport
LOC126416154	XK-related protein 4-like	C GO:0016020 membrane
LOC126416103	nuclear transcription factor Y subunit gamma-like isoform X2	F GO:0003677 DNA binding
LOC126416103	nuclear transcription factor Y subunit gamma-like isoform X2	F GO:0046982 protein heterodimerization activity
LOC126416369	trafficking protein particle complex subunit 2-like protein isoform X1	P GO:0006888 endoplasmic reticulum to Golgi vesicle-mediated transport
LOC126417095	neural-cadherin-like	C GO:0016020 membrane
LOC126417095	neural-cadherin-like	F GO:0005509 calcium ion binding
LOC126417095	neural-cadherin-like	P GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
LOC126416101	cadherin-3-like	F GO:0005509 calcium ion binding
LOC126416101	cadherin-3-like	P GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules
LOC126416322	tRNA (cytosine(34)-C(5))-methyltransferase	P GO:0001510 RNA methylation
LOC126416322	tRNA (cytosine(34)-C(5))-methyltransferase	F GO:0016428 tRNA (cytidine-5-)-methyltransferase activity
LOC126416570	N6-adenosine-methyltransferase catalytic subunit	C GO:0005634 nucleus
LOC126416570	N6-adenosine-methyltransferase catalytic subunit	F GO:0016422 mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity
LOC126416570	N6-adenosine-methyltransferase catalytic subunit	P GO:0001510 RNA methylation
LOC126416645	magnesium transporter NIPA2	C GO:0016020 membrane
LOC126416645	magnesium transporter NIPA2	F GO:0015095 magnesium ion transmembrane transporter activity
LOC126416645	magnesium transporter NIPA2	P GO:0015693 magnesium ion transport
LOC126416247	protein no-on-transient A	C GO:0005634 nucleus
LOC126416247	protein no-on-transient A	C GO:0043189 H4/H2A histone acetyltransferase complex
LOC126416247	protein no-on-transient A	P GO:0006355 regulation of DNA-templated transcription
LOC126417096	lipase member H-like	F GO:0016298 lipase activity
LOC126417096	lipase member H-like	P GO:0006629 lipid metabolic process
LOC126416605	autophagy-related protein 16-1-like	F GO:0005515 protein binding
LOC126417102	dynein beta chain, ciliary-like	C GO:0030286 dynein complex
LOC126417102	dynein beta chain, ciliary-like	F GO:0005524 ATP binding
LOC126417102	dynein beta chain, ciliary-like	F GO:0008569 minus-end-directed microtubule motor activity
LOC126417102	dynein beta chain, ciliary-like	P GO:0007018 microtubule-based movement
LOC126416303	mitochondrial basic amino acids transporter-like	P GO:0055085 transmembrane transport
LOC126416353	thyrostimulin beta-5 subunit	C GO:0005576 extracellular region
LOC126416353	thyrostimulin beta-5 subunit	F GO:0005179 hormone activity
LOC126416433	DNA-dependent metalloprotease SPRTN-like isoform X2	F GO:0003677 DNA binding
LOC126416433	DNA-dependent metalloprotease SPRTN-like isoform X2	P GO:0006281 DNA repair
LOC126417104	neuroglobin-1-like	F GO:0019825 oxygen binding
LOC126417104	neuroglobin-1-like	F GO:0020037 heme binding
LOC126416299	vacuolar protein sorting-associated protein 16 homolog	C GO:0005737 cytoplasm
LOC126416299	vacuolar protein sorting-associated protein 16 homolog	P GO:0006886 intracellular protein transport
LOC126416299	vacuolar protein sorting-associated protein 16 homolog	P GO:0007033 vacuole organization
LOC126416334	ATP-dependent RNA helicase me31b	F GO:0003676 nucleic acid binding
LOC126416334	ATP-dependent RNA helicase me31b	F GO:0003724 RNA helicase activity
LOC126416334	ATP-dependent RNA helicase me31b	F GO:0005524 ATP binding
LOC126416364	uncharacterized protein LOC126416364	C GO:0030141 secretory granule
LOC126416364	uncharacterized protein LOC126416364	P GO:0007218 neuropeptide signaling pathway
