"DEG_context","gene_id","seqid","start","end","midpoint","strand","seq_start","seq_end","chromosome","region_name","genome","chromosome_class","position_mb"
"Infection vs control","LOC126281298","NC_064926.1",514789367,514846480,514817923.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.8179235
"Infection vs control","LOC126281299","NC_064926.1",514716650,514726283,514721466.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.7214665
"Infection vs control","LOC126281300","NC_064926.1",514743084,514753784,514748434,"+",1,574732873,"7","7","chromosome","Named chromosome",514.748434
"Infection vs control","LOC126281302","NC_064926.1",515110693,515137184,515123938.5,"+",1,574732873,"7","7","chromosome","Named chromosome",515.1239385
"Infection vs control","LOC126281303","NC_064926.1",515290336,515300523,515295429.5,"-",1,574732873,"7","7","chromosome","Named chromosome",515.2954295
"Infection vs control","LOC126281308","NC_064926.1",391681301,391756514,391718907.5,"+",1,574732873,"7","7","chromosome","Named chromosome",391.7189075
"Infection vs control","LOC126281310","NC_064926.1",192216303,192314645,192265474,"+",1,574732873,"7","7","chromosome","Named chromosome",192.265474
"Infection vs control","LOC126281335","NC_064926.1",208108484,208219480,208163982,"-",1,574732873,"7","7","chromosome","Named chromosome",208.163982
"Infection vs control","LOC126281351","NC_064926.1",543334942,543828563,543581752.5,"+",1,574732873,"7","7","chromosome","Named chromosome",543.5817525
"Infection vs control","LOC126281357","NC_064926.1",343562091,343598772,343580431.5,"+",1,574732873,"7","7","chromosome","Named chromosome",343.5804315
"Infection vs control","LOC126281387","NC_064926.1",388847487,388938446,388892966.5,"+",1,574732873,"7","7","chromosome","Named chromosome",388.8929665
"Infection vs control","LOC126281398","NC_064926.1",494939275,495575667,495257471,"+",1,574732873,"7","7","chromosome","Named chromosome",495.257471
"Infection vs control","LOC126281399","NC_064926.1",301909077,301979932,301944504.5,"+",1,574732873,"7","7","chromosome","Named chromosome",301.9445045
"Infection vs control","LOC126281404","NC_064926.1",346967992,347065179,347016585.5,"-",1,574732873,"7","7","chromosome","Named chromosome",347.0165855
"Infection vs control","LOC126281410","NC_064926.1",346554544,346612083,346583313.5,"-",1,574732873,"7","7","chromosome","Named chromosome",346.5833135
"Infection vs control","LOC126281421","NC_064926.1",314239230,314502165,314370697.5,"-",1,574732873,"7","7","chromosome","Named chromosome",314.3706975
"Infection vs control","LOC126281438","NC_064926.1",301741339,301841664,301791501.5,"+",1,574732873,"7","7","chromosome","Named chromosome",301.7915015
"Infection vs control","LOC126281443","NC_064926.1",42328269,42338782,42333525.5,"-",1,574732873,"7","7","chromosome","Named chromosome",42.3335255
"Infection vs control","LOC126281446","NC_064926.1",221318774,221405553,221362163.5,"+",1,574732873,"7","7","chromosome","Named chromosome",221.3621635
"Infection vs control","LOC126281461","NC_064926.1",170441367,170460344,170450855.5,"+",1,574732873,"7","7","chromosome","Named chromosome",170.4508555
"Infection vs control","LOC126281478","NC_064926.1",215098011,215165057,215131534,"+",1,574732873,"7","7","chromosome","Named chromosome",215.131534
"Infection vs control","LOC126281481","NC_064920.1",1067650112,1068363401,1068006756.5,"-",1,1209568729,"1","1","chromosome","Named chromosome",1068.0067565
"Infection vs control","LOC126281483","NC_064926.1",429568462,430740116,430154289,"-",1,574732873,"7","7","chromosome","Named chromosome",430.154289
"Infection vs control","LOC126281486","NC_064926.1",88676070,88936331,88806200.5,"-",1,574732873,"7","7","chromosome","Named chromosome",88.8062005
"Infection vs control","LOC126281492","NC_064926.1",34515161,34528863,34522012,"+",1,574732873,"7","7","chromosome","Named chromosome",34.522012
"Infection vs control","LOC126281499","NC_064926.1",217405387,217540536,217472961.5,"+",1,574732873,"7","7","chromosome","Named chromosome",217.4729615
"Infection vs control","LOC126281516","NC_064926.1",331335209,331616327,331475768,"-",1,574732873,"7","7","chromosome","Named chromosome",331.475768
"Infection vs control","LOC126281520","NC_064926.1",57057238,57171513,57114375.5,"-",1,574732873,"7","7","chromosome","Named chromosome",57.1143755
"Infection vs control","LOC126281521","NC_064926.1",57371566,57402033,57386799.5,"-",1,574732873,"7","7","chromosome","Named chromosome",57.3867995
"Infection vs control","LOC126281522","NC_064926.1",57434361,57542607,57488484,"-",1,574732873,"7","7","chromosome","Named chromosome",57.488484
"Infection vs control","LOC126281523","NC_064926.1",64973599,65097862,65035730.5,"-",1,574732873,"7","7","chromosome","Named chromosome",65.0357305
"Infection vs control","LOC126281527","NC_064926.1",362803383,362862316,362832849.5,"+",1,574732873,"7","7","chromosome","Named chromosome",362.8328495
"Infection vs control","LOC126281532","NC_064926.1",241482672,241509293,241495982.5,"+",1,574732873,"7","7","chromosome","Named chromosome",241.4959825
"Infection vs control","LOC126281537","NC_064926.1",143336015,143719804,143527909.5,"+",1,574732873,"7","7","chromosome","Named chromosome",143.5279095
"Infection vs control","LOC126281553","NC_064926.1",425739291,425944342,425841816.5,"+",1,574732873,"7","7","chromosome","Named chromosome",425.8418165
"Infection vs control","LOC126281556","NC_064926.1",36078690,36105166,36091928,"-",1,574732873,"7","7","chromosome","Named chromosome",36.091928
"Infection vs control","LOC126281562","NC_064926.1",95916671,96039998,95978334.5,"-",1,574732873,"7","7","chromosome","Named chromosome",95.9783345
"Infection vs control","LOC126281567","NC_064926.1",501550214,501674917,501612565.5,"-",1,574732873,"7","7","chromosome","Named chromosome",501.6125655
"Infection vs control","LOC126281581","NC_064926.1",44315798,44508084,44411941,"-",1,574732873,"7","7","chromosome","Named chromosome",44.411941
"Infection vs control","LOC126281587","NC_064926.1",88549443,88631983,88590713,"+",1,574732873,"7","7","chromosome","Named chromosome",88.590713
"Infection vs control","LOC126281598","NC_064926.1",205945678,206129052,206037365,"-",1,574732873,"7","7","chromosome","Named chromosome",206.037365
"Infection vs control","LOC126281610","NC_064926.1",502443713,502516885,502480299,"-",1,574732873,"7","7","chromosome","Named chromosome",502.480299
"Infection vs control","LOC126281626","NC_064926.1",545960488,546034977,545997732.5,"-",1,574732873,"7","7","chromosome","Named chromosome",545.9977325
"Infection vs control","LOC126281635","NC_064926.1",213248628,213434093,213341360.5,"-",1,574732873,"7","7","chromosome","Named chromosome",213.3413605
"Infection vs control","LOC126281636","NC_064926.1",183306522,183349475,183327998.5,"-",1,574732873,"7","7","chromosome","Named chromosome",183.3279985
"Infection vs control","LOC126281639","NC_064926.1",131367197,131406797,131386997,"+",1,574732873,"7","7","chromosome","Named chromosome",131.386997
"Infection vs control","LOC126281664","NC_064926.1",42109341,42124599,42116970,"+",1,574732873,"7","7","chromosome","Named chromosome",42.11697
"Infection vs control","LOC126281672","NC_064926.1",462505482,462580637,462543059.5,"-",1,574732873,"7","7","chromosome","Named chromosome",462.5430595
"Infection vs control","LOC126281674","NC_064926.1",511195515,511312323,511253919,"-",1,574732873,"7","7","chromosome","Named chromosome",511.253919
"Infection vs control","LOC126281683","NC_064926.1",110619890,110716034,110667962,"-",1,574732873,"7","7","chromosome","Named chromosome",110.667962
"Infection vs control","LOC126281690","NC_064926.1",255422045,255702420,255562232.5,"-",1,574732873,"7","7","chromosome","Named chromosome",255.5622325
"Infection vs control","LOC126281691","NC_064926.1",329820110,329934366,329877238,"-",1,574732873,"7","7","chromosome","Named chromosome",329.877238
"Infection vs control","LOC126281694","NC_064926.1",79744486,79829599,79787042.5,"-",1,574732873,"7","7","chromosome","Named chromosome",79.7870425
"Infection vs control","LOC126281703","NC_064926.1",288259330,288296292,288277811,"+",1,574732873,"7","7","chromosome","Named chromosome",288.277811
"Infection vs control","LOC126281715","NC_064920.1",1076013841,1076143179,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126281716","NC_064926.1",198376253,198473151,198424702,"-",1,574732873,"7","7","chromosome","Named chromosome",198.424702
"Infection vs control","LOC126281729","NC_064920.1",1076394677,1076556245,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126281758","NC_064926.1",26491518,27126181,26808849.5,"+",1,574732873,"7","7","chromosome","Named chromosome",26.8088495
"Infection vs control","LOC126281771","NC_064926.1",70844142,71098930,70971536,"-",1,574732873,"7","7","chromosome","Named chromosome",70.971536
"Infection vs control","LOC126281778","NC_064926.1",35787131,35810615,35798873,"+",1,574732873,"7","7","chromosome","Named chromosome",35.798873
"Infection vs control","LOC126281781","NC_064926.1",333148846,333244974,333196910,"+",1,574732873,"7","7","chromosome","Named chromosome",333.19691
"Infection vs control","LOC126281795","NC_064926.1",455569793,456055608,455812700.5,"+",1,574732873,"7","7","chromosome","Named chromosome",455.8127005
"Infection vs control","LOC126281810","NC_064926.1",462590300,462684813,462637556.5,"-",1,574732873,"7","7","chromosome","Named chromosome",462.6375565
"Infection vs control","LOC126281818","NC_064926.1",392185528,392191997,392188762.5,"+",1,574732873,"7","7","chromosome","Named chromosome",392.1887625
"Infection vs control","LOC126281835","NC_064926.1",516992580,517021454,517007017,"-",1,574732873,"7","7","chromosome","Named chromosome",517.007017
"Infection vs control","LOC126281857","NC_064926.1",555949595,556045264,555997429.5,"-",1,574732873,"7","7","chromosome","Named chromosome",555.9974295
"Infection vs control","LOC126281860","NC_064926.1",223518748,223602492,223560620,"+",1,574732873,"7","7","chromosome","Named chromosome",223.56062
"Infection vs control","LOC126281861","NC_064926.1",223648587,223707054,223677820.5,"+",1,574732873,"7","7","chromosome","Named chromosome",223.6778205
"Infection vs control","LOC126281862","NC_064926.1",509892000,510184902,510038451,"+",1,574732873,"7","7","chromosome","Named chromosome",510.038451
"Infection vs control","LOC126281878","NC_064920.1",1082470852,1082472962,NA,"-",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126281888","NC_064926.1",48246472,48293913,48270192.5,"-",1,574732873,"7","7","chromosome","Named chromosome",48.2701925
"Infection vs control","LOC126281896","NC_064926.1",160290510,161003797,160647153.5,"-",1,574732873,"7","7","chromosome","Named chromosome",160.6471535
"Infection vs control","LOC126281897","NC_064920.1",1083694064,1083743251,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126281906","NC_064926.1",533726041,533811492,533768766.5,"-",1,574732873,"7","7","chromosome","Named chromosome",533.7687665
"Infection vs control","LOC126281914","NC_064926.1",514364726,514408889,514386807.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.3868075
"Infection vs control","LOC126281915","NC_064926.1",514466470,514489491,514477980.5,"-",1,574732873,"7","7","chromosome","Named chromosome",514.4779805
"Infection vs control","LOC126281928","NC_064926.1",199290645,199525302,199407973.5,"-",1,574732873,"7","7","chromosome","Named chromosome",199.4079735
"Infection vs control","LOC126281934","NC_064926.1",559172609,559175654,559174131.5,"+",1,574732873,"7","7","chromosome","Named chromosome",559.1741315
"Infection vs control","LOC126281954","NC_064920.1",1087091332,1087119344,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126281958","NC_064926.1",570372565,570491971,570432268,"+",1,574732873,"7","7","chromosome","Named chromosome",570.432268
"Infection vs control","LOC126281978","NC_064926.1",272939540,273249511,273094525.5,"-",1,574732873,"7","7","chromosome","Named chromosome",273.0945255
"Infection vs control","LOC126281994","NC_064926.1",162558426,162869709,162714067.5,"+",1,574732873,"7","7","chromosome","Named chromosome",162.7140675
"Infection vs control","LOC126282003","NC_064926.1",80009079,80051066,80030072.5,"+",1,574732873,"7","7","chromosome","Named chromosome",80.0300725
"Infection vs control","LOC126282012","NC_064926.1",253906449,254014519,253960484,"-",1,574732873,"7","7","chromosome","Named chromosome",253.960484
"Infection vs control","LOC126282017","NC_064926.1",515601139,515607070,515604104.5,"+",1,574732873,"7","7","chromosome","Named chromosome",515.6041045
"Infection vs control","LOC126282019","NC_064926.1",515690475,515696959,515693717,"+",1,574732873,"7","7","chromosome","Named chromosome",515.693717
"Infection vs control","LOC126282020","NC_064926.1",515637425,515643163,515640294,"+",1,574732873,"7","7","chromosome","Named chromosome",515.640294
"Infection vs control","LOC126282021","NC_064926.1",515473357,515483649,515478503,"+",1,574732873,"7","7","chromosome","Named chromosome",515.478503
"Infection vs control","LOC126282030","NC_064920.1",1090950605,1091038555,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126282034","NC_064926.1",426254320,426584103,426419211.5,"+",1,574732873,"7","7","chromosome","Named chromosome",426.4192115
"Infection vs control","LOC126282035","NC_064926.1",426004341,426239029,426121685,"+",1,574732873,"7","7","chromosome","Named chromosome",426.121685
"Infection vs control","LOC126282043","NC_064920.1",1091167140,1091293624,NA,"+",1,1209568729,"1","1","chromosome","Named chromosome",NA
"Infection vs control","LOC126282072","NC_064926.1",42171913,42191197,42181555,"-",1,574732873,"7","7","chromosome","Named chromosome",42.181555
"Infection vs control","LOC126282073","NC_064926.1",62955059,63386401,63170730,"-",1,574732873,"7","7","chromosome","Named chromosome",63.17073
"Infection vs control","LOC126282077","NC_064926.1",63456094,63648078,63552086,"-",1,574732873,"7","7","chromosome","Named chromosome",63.552086
"Infection vs control","LOC126282079","NC_064926.1",288118572,288128436,288123504,"-",1,574732873,"7","7","chromosome","Named chromosome",288.123504
