"DEG_family","gene_id","Description","gene_biotype","eggNOG_Description","eggNOG_name","GOs","KEGG_ko","KEGG_Pathway","PFAMs","annotation_text","base_physiology_theme","phase_related","phase_reference_source","physiology_theme"
"Infection vs control","LOC126271975","lysozyme-like","protein_coding","Alpha-lactalbumin / lysozyme C","","GO:0003674,GO:0003796,GO:0003824,GO:0004553,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009056,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0016787,GO:0016798,GO:0016998,GO:0042742,GO:0043170,GO:0043207,GO:0044036,GO:0044237,GO:0044248,GO:0044260,GO:0044421,GO:0050829,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0061783,GO:0071554,GO:0071704,GO:0098542","ko:K13915","ko04970,map04970","Lys","lysozyme-like | Alpha-lactalbumin / lysozyme C | | Lys | ko04970,map04970","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection vs control","LOC126272024","retinol-binding protein pinta-like","protein_coding","transporter activity. It is involved in the biological process described with transport","","","","","","retinol-binding protein pinta-like | transporter activity. It is involved in the biological process described with transport | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272038","protein VAC14 homolog","protein_coding","It is involved in the biological process described with regulation of lipid kinase activity","","GO:0007154,GO:0007267,GO:0008150,GO:0009987,GO:0023052,GO:0030154,GO:0032502,GO:0045165,GO:0045168,GO:0046331,GO:0048869","ko:K15305","ko05166,ko05203,map05166,map05203","Vac14_Fab1_bd,Vac14_Fig4_bd","protein VAC14 homolog | It is involved in the biological process described with regulation of lipid kinase activity | | Vac14_Fab1_bd,Vac14_Fig4_bd | ko05166,ko05203,map05166,map05203","Lipid synthesis / metabolism",FALSE,"Not phase-related","Lipid synthesis / metabolism"
"Infection vs control","LOC126272041","ejaculatory bulb-specific protein 3-like","protein_coding","chemosensory protein","CSP6","GO:0005575,GO:0005576,GO:0005615,GO:0007275,GO:0007552,GO:0008150,GO:0009605,GO:0009607,GO:0009617,GO:0032501,GO:0032502,GO:0043207,GO:0044421,GO:0048856,GO:0050896,GO:0051704,GO:0051707","","","OS-D","ejaculatory bulb-specific protein 3-like | chemosensory protein | CSP6 | OS-D |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272046","thrombospondin type-1 domain-containing protein 4","protein_coding","Thrombospondin type-1 domain-containing protein 4-like","","GO:0002164,GO:0005575,GO:0005576,GO:0007275,GO:0007507,GO:0007508,GO:0008150,GO:0009791,GO:0031012,GO:0032501,GO:0032502,GO:0044087,GO:0044089,GO:0044421,GO:0048513,GO:0048518,GO:0048522,GO:0048569,GO:0048731,GO:0048856,GO:0050789,GO:0050794,GO:0051128,GO:0051130,GO:0062023,GO:0065007,GO:0072359,GO:1901201,GO:1901203,GO:1903053,GO:1903055","","","ADAM_spacer1,PLAC,TSP_1","thrombospondin type-1 domain-containing protein 4 | Thrombospondin type-1 domain-containing protein 4-like | | ADAM_spacer1,PLAC,TSP_1 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272078","RB1-inducible coiled-coil protein 1","protein_coding","Autophagy-related protein 11","","GO:0000045,GO:0000272,GO:0000407,GO:0000422,GO:0001894,GO:0001932,GO:0001934,GO:0002165,GO:0003008,GO:0003674,GO:0005198,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0005976,GO:0005977,GO:0005980,GO:0006073,GO:0006091,GO:0006112,GO:0006914,GO:0006950,GO:0006996,GO:0007005,GO:0007033,GO:0007154,GO:0007275,GO:0007431,GO:0007435,GO:0007552,GO:0007586,GO:0008150,GO:0008152,GO:0008219,GO:0009056,GO:0009057,GO:0009251,GO:0009267,GO:0009605,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009893,GO:0009987,GO:0009991,GO:0010562,GO:0010604,GO:0010623,GO:0010669,GO:0012501,GO:0015980,GO:0016020,GO:0016043,GO:0016052,GO:0016236,GO:0019207,GO:0019220,GO:0019222,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0022411,GO:0022600,GO:0022607,GO:0022612,GO:0030154,GO:0030234,GO:0030242,GO:0030277,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031667,GO:0031668,GO:0031669,GO:0032147,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032947,GO:0032991,GO:0033554,GO:0033674,GO:0034045,GO:0035069,GO:0035070,GO:0035071,GO:0035096,GO:0035272,GO:0042325,GO:0042327,GO:0042592,GO:0042594,GO:0043085,GO:0043170,GO:0043549,GO:0044042,GO:0044085,GO:0044093,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0045859,GO:0045860,GO:0045937,GO:0048102,GO:0048468,GO:0048513,GO:0048518,GO:0048522,GO:0048707,GO:0048731,GO:0048732,GO:0048856,GO:0048869,GO:0048871,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051338,GO:0051347,GO:0051716,GO:0055114,GO:0060033,GO:0060249,GO:0060255,GO:0060729,GO:0061695,GO:0061709,GO:0061723,GO:0061726,GO:0061912,GO:0061919,GO:0065007,GO:0065008,GO:0065009,GO:0070925,GO:0071496,GO:0071704,GO:0071840,GO:0080090,GO:0098772,GO:0098805,GO:1901575,GO:1902494,GO:1902554,GO:1902911,GO:1903008,GO:1905037,GO:1990234,GO:1990316","ko:K17589","ko04140,ko04211,map04140,map04211","ATG11","RB1-inducible coiled-coil protein 1 | Autophagy-related protein 11 | | ATG11 | ko04140,ko04211,map04140,map04211","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272082","ileal sodium/bile acid cotransporter-like","protein_coding","Bile acid","","","ko:K14343","","SBF","ileal sodium/bile acid cotransporter-like | Bile acid | | SBF |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272088","facilitated trehalose transporter Tret1-like","protein_coding","Sugar (and other) transporter","","","","","","facilitated trehalose transporter Tret1-like | Sugar (and other) transporter | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272122","zinc finger SWIM domain-containing protein 5-like","protein_coding","zinc ion binding","","","","","","zinc finger SWIM domain-containing protein 5-like | zinc ion binding | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272126","peroxiredoxin-6-like","protein_coding","activity. It is involved in the biological process described with oxidation-reduction process","","","","","","peroxiredoxin-6-like | activity. It is involved in the biological process described with oxidation-reduction process | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272144","cytochrome P450 6k1-like","protein_coding","cytochrome p450","","","ko:K14999","","p450","cytochrome P450 6k1-like | cytochrome p450 | | p450 |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126272145","probable cytochrome P450 6a14","protein_coding","heme binding. It is involved in the biological process described with oxidation-reduction process","","","ko:K14999","","p450","probable cytochrome P450 6a14 | heme binding. It is involved in the biological process described with oxidation-reduction process | | p450 |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126272147","neuronal acetylcholine receptor subunit alpha-7-like","protein_coding","channel activity. It is involved in the biological process described with ion transport","nAChRa7","","ko:K05312","","Neur_chan_LBD,Neur_chan_memb","neuronal acetylcholine receptor subunit alpha-7-like | channel activity. It is involved in the biological process described with ion transport | nAChRa7 | Neur_chan_LBD,Neur_chan_memb |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272149","uncharacterized LOC126272149","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126272149 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272156","retinol-binding protein pinta-like","protein_coding","transporter activity. It is involved in the biological process described with transport","","","","","","retinol-binding protein pinta-like | transporter activity. It is involved in the biological process described with transport | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272158","retinol-binding protein pinta-like","protein_coding","transporter activity. It is involved in the biological process described with transport","","","","","","retinol-binding protein pinta-like | transporter activity. It is involved in the biological process described with transport | | |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272178","uncharacterized LOC126272178","protein_coding","It is involved in the biological process described with protein phosphorylation","","GO:0000003,GO:0000075,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000819,GO:0000940,GO:0003674,GO:0003824,GO:0004672,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0006355,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007049,GO:0007059,GO:0007062,GO:0007065,GO:0007066,GO:0007088,GO:0007093,GO:0007094,GO:0007096,GO:0007135,GO:0007140,GO:0007143,GO:0007276,GO:0007292,GO:0007346,GO:0008150,GO:0008152,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0010564,GO:0010638,GO:0010639,GO:0010948,GO:0010965,GO:0016043,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019219,GO:0019222,GO:0019538,GO:0019953,GO:0022402,GO:0022412,GO:0022414,GO:0030071,GO:0031323,GO:0031326,GO:0031577,GO:0031935,GO:0031937,GO:0031974,GO:0031981,GO:0032501,GO:0032504,GO:0032991,GO:0033043,GO:0033044,GO:0033045,GO:0033046,GO:0033047,GO:0033048,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044703,GO:0045132,GO:0045144,GO:0045786,GO:0045839,GO:0045841,GO:0045930,GO:0048232,GO:0048285,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048609,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051177,GO:0051252,GO:0051276,GO:0051321,GO:0051704,GO:0051726,GO:0051754,GO:0051783,GO:0051784,GO:0051983,GO:0051985,GO:0060255,GO:0060968,GO:0061983,GO:0065007,GO:0070013,GO:0070192,GO:0070193,GO:0070601,GO:0071173,GO:0071174,GO:0071704,GO:0071840,GO:0080090,GO:0098687,GO:0098813,GO:0140013,GO:0140096,GO:1901564,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902099,GO:1902100,GO:1902275,GO:1903046,GO:1903047,GO:1903506,GO:1905269,GO:1905818,GO:1905819,GO:2000112,GO:2000816,GO:2001141,GO:2001251,GO:2001252","ko:K02178,ko:K06637","ko04110,ko04111,ko04113,ko04114,ko04914,ko05166,map04110,map04111,map04113,map04114,map04914,map05166","Mad3_BUB1_I,Pkinase","uncharacterized LOC126272178 | It is involved in the biological process described with protein phosphorylation | | Mad3_BUB1_I,Pkinase | ko04110,ko04111,ko04113,ko04114,ko04914,ko05166,map04110,map04111,map04113,map04114,map04914,map05166","Other / unannotated genes",FALSE,"Thorax phase DEG","Other / unannotated genes"
"Infection vs control","LOC126272263","zwei Ig domain protein zig-8-like","protein_coding","Immunoglobulin V-set domain","","GO:0003008,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0007600,GO:0007606,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0031252,GO:0031253,GO:0031256,GO:0032501,GO:0032589,GO:0042995,GO:0043005,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0050808,GO:0050877,GO:0071840,GO:0071944,GO:0097458,GO:0098590,GO:0120025,GO:0120038","","","I-set,Ig_3","zwei Ig domain protein zig-8-like | Immunoglobulin V-set domain | | I-set,Ig_3 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272273","probable cytochrome P450 304a1","protein_coding","cytochrome p450","","","","","p450","probable cytochrome P450 304a1 | cytochrome p450 | | p450 |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126272275","monocarboxylate transporter 12-like","protein_coding","Major Facilitator Superfamily","","GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0006810,GO:0006811,GO:0006820,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015318,GO:0015711,GO:0015718,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0034220,GO:0044425,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098656,GO:1903825,GO:1905039","","","MFS_1","monocarboxylate transporter 12-like | Major Facilitator Superfamily | | MFS_1 |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272290","uncharacterized LOC126272290","protein_coding","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process","","","ko:K01435","ko00780,ko01100,ko04977,map00780,map01100,map04977","CN_hydrolase","uncharacterized LOC126272290 | Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides. It is involved in the biological process described with nitrogen compound metabolic process | | CN_hydrolase | ko00780,ko01100,ko04977,map00780,map01100,map04977","Other / unannotated genes",TRUE,"Head + thorax phase DEG","Phase-related changes"
"Infection vs control","LOC126272291","V-set and transmembrane domain-containing protein 2B-like","protein_coding","Immunoglobulin","","","","","I-set,Ig_3,ig","V-set and transmembrane domain-containing protein 2B-like | Immunoglobulin | | I-set,Ig_3,ig |","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272296","cytochrome P450 6k1-like","protein_coding","heme binding. It is involved in the biological process described with oxidation-reduction process","","","ko:K14999","","p450","cytochrome P450 6k1-like | heme binding. It is involved in the biological process described with oxidation-reduction process | | p450 |","Detoxification / stress",FALSE,"Not phase-related","Detoxification / stress"
"Infection vs control","LOC126272318","uncharacterized LOC126272318","lncRNA",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126272318 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272321","uncharacterized LOC126272321","protein_coding","Olfactomedin-like domains","","GO:0000902,GO:0000904,GO:0006928,GO:0006935,GO:0007275,GO:0007399,GO:0007409,GO:0007411,GO:0008037,GO:0008038,GO:0008039,GO:0008045,GO:0008150,GO:0009605,GO:0009653,GO:0009987,GO:0016043,GO:0016201,GO:0022008,GO:0030030,GO:0030154,GO:0030182,GO:0031175,GO:0032501,GO:0032502,GO:0032989,GO:0032990,GO:0040011,GO:0042221,GO:0042330,GO:0048468,GO:0048666,GO:0048667,GO:0048699,GO:0048731,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0050896,GO:0050919,GO:0061564,GO:0071840,GO:0097485,GO:0120036,GO:0120039","","","Collagen,I-set,Ig_3,OLF","uncharacterized LOC126272321 | Olfactomedin-like domains | | Collagen,I-set,Ig_3,OLF |","Other / unannotated genes",FALSE,"Head phase DEG","Other / unannotated genes"
"Infection vs control","LOC126272322","uncharacterized LOC126272322","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126272322 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272336","uncharacterized LOC126272336","protein_coding","lipid binding","","","","","Grp7_allergen,JHBP","uncharacterized LOC126272336 | lipid binding | | Grp7_allergen,JHBP |","Lipid synthesis / metabolism",FALSE,"Not phase-related","Lipid synthesis / metabolism"
"Infection vs control","LOC126272352","uncharacterized LOC126272352","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126272352 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272353","uncharacterized LOC126272353","protein_coding",NA,NA,NA,NA,NA,NA,"uncharacterized LOC126272353 | NA | NA | NA | NA","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
"Infection vs control","LOC126272361","lysozyme-like","protein_coding","those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents","","GO:0003674,GO:0003796,GO:0003824,GO:0004553,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009056,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0016787,GO:0016798,GO:0016998,GO:0042742,GO:0043170,GO:0043207,GO:0044036,GO:0044237,GO:0044248,GO:0044260,GO:0044421,GO:0050829,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0061783,GO:0071554,GO:0071704,GO:0098542","ko:K13915","ko04970,map04970","Lys","lysozyme-like | those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents | | Lys | ko04970,map04970","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection vs control","LOC126272364","lysozyme-like","protein_coding","those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents","","GO:0003674,GO:0003796,GO:0003824,GO:0004553,GO:0005575,GO:0005576,GO:0005615,GO:0006950,GO:0006952,GO:0008150,GO:0008152,GO:0009056,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0016787,GO:0016798,GO:0016998,GO:0042742,GO:0043170,GO:0043207,GO:0044036,GO:0044237,GO:0044248,GO:0044260,GO:0044421,GO:0050829,GO:0050830,GO:0050896,GO:0051704,GO:0051707,GO:0061783,GO:0071554,GO:0071704,GO:0098542","ko:K13915","ko04970,map04970","Lys","lysozyme-like | those in tissues and body fluids are associated with the monocyte- macrophage system and enhance the activity of immunoagents | | Lys | ko04970,map04970","Antimicrobial peptides",FALSE,"Not phase-related","Antimicrobial peptides"
"Infection vs control","LOC126272375","DNA repair protein XRCC2-like","protein_coding","meiotic DNA recombinase assembly","","GO:0000003,GO:0000150,GO:0000217,GO:0000280,GO:0000400,GO:0000707,GO:0000724,GO:0000725,GO:0000730,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003697,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006312,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007127,GO:0007131,GO:0008094,GO:0008150,GO:0008152,GO:0009314,GO:0009628,GO:0009987,GO:0010212,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022402,GO:0022414,GO:0022607,GO:0032991,GO:0033061,GO:0033063,GO:0033554,GO:0034622,GO:0034641,GO:0035825,GO:0042148,GO:0042623,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044464,GO:0045003,GO:0046483,GO:0048285,GO:0050896,GO:0051321,GO:0051716,GO:0061982,GO:0065003,GO:0065004,GO:0071704,GO:0071824,GO:0071840,GO:0090304,GO:0090735,GO:0097159,GO:0140013,GO:0140097,GO:1901360,GO:1901363,GO:1903046","ko:K10879","ko03440,map03440","Rad51","DNA repair protein XRCC2-like | meiotic DNA recombinase assembly | | Rad51 | ko03440,map03440","Other / unannotated genes",FALSE,"Not phase-related","Other / unannotated genes"
