method	qseqid	gene_id	seqid	qlen	sseqid	taxid	scientific_name	broad_group	lineage	pident	length	qcovhsp	evalue	bitscore	stitle
DIAMOND nr_cluster_seq	XP_049851156.1	LOC126325493	NW_026062282.1	805	KAJ2743083.1	2663920	Coemansia sp. BCRC 34301	Fungi	root;cellular organisms;Eukaryota;Opisthokonta;Fungi;Fungi incertae sedis;Kickxellomycota;Kickxellomycotina;Kickxellomycetes;Kickxellales;Kickxellaceae;Coemansia;unclassified Coemansia;Coemansia sp. BCRC 34301	39.1	553	67.8	1.68e-101	343	KAJ2743083.1 ATP-dependent RNA helicase [Coemansia sp. BCRC 34301]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	KAM4650886.1	8351	Discoglossus pictus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Alytidae;Discoglossinae;Discoglossus;Discoglossus pictus	37.8	341	94.7	3.29e-63	215	KAM4650886.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Discoglossus pictus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_063800079.1	495146	Pseudophryne corroboree	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Myobatrachoidea;Myobatrachidae;Myobatrachinae;Pseudophryne;Pseudophryne corroboree	38.0	342	94.7	3.26e-62	212	XP_063800079.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Pseudophryne corroboree]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_044526941.1	191870	Gracilinanus agilis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Metatheria;Didelphimorphia;Didelphidae;Didelphinae;Gracilinanus;Gracilinanus agilis	37.6	348	96.1	8.62e-62	211	XP_044526941.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase [Gracilinanus agilis]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	KAM4703435.1	43566	Rhinophrynus dorsalis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pipoidea;Rhinophrynidae;Rhinophrynus;Rhinophrynus dorsalis	38.8	343	94.7	2.04e-61	210	KAM4703435.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Rhinophrynus dorsalis]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	CAQ5162302.1	29022	Scutigera coleoptrata	Other Arthropoda	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Notostigmophora;Scutigeromorpha;Scutigeridae;Scutigerinae;Scutigera;Scutigera coleoptrata	36.4	346	95.5	2.04e-61	210	CAQ5162302.1 unnamed protein product [Scutigera coleoptrata]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_053547027.1	8345	Bombina bombina	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Bombinatoridae;Bombina;Bombina bombina	36.8	342	94.7	8.29e-61	209	XP_053547027.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Bombina bombina]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_075461704.1	8439	Ascaphus truei	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Ascaphidae;Ascaphus;Ascaphus truei	36.4	341	94.7	1.14e-60	208	XP_075461704.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Ascaphus truei]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	KAM4650884.1	8351	Discoglossus pictus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Alytidae;Discoglossinae;Discoglossus;Discoglossus pictus	36.6	344	95.5	3.19e-60	207	KAM4650884.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like isoform 2-T2 [Discoglossus pictus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	KAG8433998.1	247094	Hymenochirus boettgeri	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pipoidea;Pipidae;Pipinae;Hymenochirus;Hymenochirus boettgeri	37.8	341	94.7	3.19e-60	207	KAG8433998.1 hypothetical protein GDO86_012380 [Hymenochirus boettgeri]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_068959468.1	3040969	Petaurus breviceps papuanus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amniota;Mammalia;Theria;Metatheria;Diprotodontia;Petauridae;Petaurus;Petaurus breviceps;Petaurus breviceps papuanus	36.4	346	95.8	3.57e-60	207	XP_068959468.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase isoform X1 [Petaurus breviceps papuanus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_008308606.1	244447	Cynoglossus semilaevis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Pleuronectiformes;Pleuronectoidei;Cynoglossidae;Cynoglossinae;Cynoglossus;Cynoglossus semilaevis	36.3	347	96.1	4.49e-60	207	XP_008308606.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Cynoglossus semilaevis]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_075185330.1	238106	Anomaloglossus baeobatrachus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Hyloidea;Aromobatidae;Anomaloglossinae;Anomaloglossus;Anomaloglossus baeobatrachus	37.7	342	94.7	4.49e-60	207	XP_075185330.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Anomaloglossus baeobatrachus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_023255022.1	1841481	Seriola lalandi dorsalis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangiformes;Carangidae;Seriola;Seriola lalandi;Seriola lalandi dorsalis	35.3	348	96.1	6.33e-60	206	XP_023255022.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Seriola lalandi dorsalis]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_056134268.1	2546036	Lampris incognitus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Lampridacea;Lampriformes;Lampridae;Lampris;Lampris incognitus	35.2	347	96.1	6.33e-60	206	XP_056134268.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Lampris incognitus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	NP_001120637.1	8364	Xenopus tropicalis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Pipoidea;Pipidae;Xenopodinae;Xenopus;Silurana;Xenopus tropicalis	37.8	341	94.7	6.33e-60	206	NP_001120637.1 dihydrodiol dehydrogenase (dimeric) [Xenopus tropicalis]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_061621622.1	161469	Phyllopteryx taeniolatus	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Syngnathiaria;Syngnathiformes;Syngnathoidei;Syngnathidae;Syngnathinae;Phyllopteryx;Phyllopteryx taeniolatus	35.2	352	97.5	7.92e-60	206	XP_061621622.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like isoform X1 [Phyllopteryx taeniolatus]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_069598886.1	111125	Ranitomeya imitator	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Hyloidea;Dendrobatidae;Dendrobatinae;Ranitomeya;Ranitomeya imitator	37.2	339	94.1	1.16e-59	206	XP_069598886.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Ranitomeya imitator]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_064405277.1	6063	Halichondria panicea	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Porifera;Demospongiae;Heteroscleromorpha;Suberitida;Halichondriidae;Halichondria;Halichondria;Halichondria panicea	33.6	342	94.7	1.58e-59	205	XP_064405277.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Halichondria panicea]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_018428158.1	125878	Nanorana parkeri	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Sarcopterygii;Dipnotetrapodomorpha;Tetrapoda;Amphibia;Batrachia;Anura;Neobatrachia;Ranoidea;Dicroglossidae;Dicroglossinae;Nanorana;Nanorana parkeri	37.9	340	94.1	1.68e-59	205	XP_018428158.1 PREDICTED: trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like isoform X1 [Nanorana parkeri]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	XP_036399245.1	118141	Megalops cyprinoides	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Elopocephalai;Elopocephala;Elopomorpha;Elopiformes;Megalopidae;Megalops;Megalops cyprinoides	35.7	342	94.7	2.50e-59	205	XP_036399245.1 trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like [Megalops cyprinoides]
DIAMOND nr_cluster_seq	XP_049851168.1	LOC126325504	NW_026062282.1	358	MED6266565.1	208331	Characodon lateralis	Other Metazoa	root;cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ovalentaria;Atherinomorphae;Cyprinodontiformes;Cyprinodontoidei;Goodeidae;Characodon;Characodon lateralis	36.1	352	97.5	7.40e-59	207	MED6266565.1 hypothetical protein [Characodon lateralis]
DIAMOND nr_cluster_seq	XP_049851169.1	LOC126325505	NW_026062282.1	322	KAH3759780.1	1580589	Pelomyxa schiedti	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Pelobiontida;Pelomyxidae;Pelomyxa;Pelomyxa schiedti	27.3	315	90.7	3.72e-28	122	KAH3759780.1 hypothetical protein Pelo_8412 [Pelomyxa schiedti]
DIAMOND nr_cluster_seq	XP_049851170.1	LOC126325505	NW_026062282.1	322	KAH3759780.1	1580589	Pelomyxa schiedti	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Pelobiontida;Pelomyxidae;Pelomyxa;Pelomyxa schiedti	27.3	315	90.7	3.72e-28	122	KAH3759780.1 hypothetical protein Pelo_8412 [Pelomyxa schiedti]
DIAMOND nr_cluster_seq	XP_049851171.1	LOC126325505	NW_026062282.1	322	KAH3759780.1	1580589	Pelomyxa schiedti	Other Eukaryota	root;cellular organisms;Eukaryota;Amoebozoa;Evosea;Archamoebae;Pelobiontida;Pelomyxidae;Pelomyxa;Pelomyxa schiedti	27.3	315	90.7	3.72e-28	122	KAH3759780.1 hypothetical protein Pelo_8412 [Pelomyxa schiedti]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAJ7531322.1	34168	Diphasiastrum complanatum	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Lycopodioideae;Diphasiastrum;Diphasiastrum complanatum	40.0	130	90.1	9.81e-20	89.7	KAJ7531322.1 hypothetical protein O6H91_14G040500 [Diphasiastrum complanatum]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	XP_047333657.1	253017	Impatiens glandulifera	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;Ericales;Balsaminaceae;Impatiens;Impatiens glandulifera	42.0	131	90.1	1.31e-19	89.7	XP_047333657.1 uncharacterized protein At4g28440-like isoform X2 [Impatiens glandulifera]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	CAK9172871.1	185542	Ilex paraguariensis	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Aquifoliales;Aquifoliaceae;Ilex;Ilex paraguariensis	39.7	131	90.8	1.32e-19	89.4	CAK9172871.1 unnamed protein product [Ilex paraguariensis]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAK3041794.1	1293975	Escallonia herrerae	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;campanulids;Escalloniales;Escalloniaceae;Escallonia;Escallonia herrerae	40.3	129	89.4	1.86e-19	89.0	KAK3041794.1 hypothetical protein RJ639_000310 [Escallonia herrerae]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAH7281084.1	49495	Ceratopteris richardii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Polypodiopsida;Polypodiidae;Polypodiales;Pteridineae;Pteridaceae;Parkerioideae;Ceratopteris;Ceratopteris richardii	41.6	137	95.0	2.01e-19	89.0	KAH7281084.1 hypothetical protein KP509_36G029200 [Ceratopteris richardii]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAL8507038.1	572115	Phlomoides rotata	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Lamiaceae;Lamioideae;Phlomideae;Phlomoides;Phlomoides rotata	40.3	134	90.1	2.10e-19	89.4	KAL8507038.1 hypothetical protein ACS0TY_017786 [Phlomoides rotata]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAJ7296996.1	34168	Diphasiastrum complanatum	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Lycopodioideae;Diphasiastrum;Diphasiastrum complanatum	39.9	138	95.7	2.77e-19	88.6	KAJ7296996.1 hypothetical protein O6H91_Y086200 [Diphasiastrum complanatum]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAL3501190.1	153742	Cinchona calisaya	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Gentianales;Rubiaceae;Cinchonoideae;Cinchoneae;Cinchona;Cinchona calisaya	40.7	123	87.2	3.35e-19	88.2	KAL3501190.1 hypothetical protein ACH5RR_035639 [Cinchona calisaya]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAJ7531323.1	34168	Diphasiastrum complanatum	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Lycopodioideae;Diphasiastrum;Diphasiastrum complanatum	40.0	130	90.1	3.61e-19	89.7	KAJ7531323.1 hypothetical protein O6H91_14G040500 [Diphasiastrum complanatum]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAK8512866.1	183260	Hibiscus sabdariffa	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Malvales;Malvaceae;Malvoideae;Hibiscus;Hibiscus sabdariffa	41.4	133	92.2	4.39e-19	89.0	KAK8512866.1 hypothetical protein V6N12_030277 [Hibiscus sabdariffa]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAH7281085.1	49495	Ceratopteris richardii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Polypodiopsida;Polypodiidae;Polypodiales;Pteridineae;Pteridaceae;Parkerioideae;Ceratopteris;Ceratopteris richardii	41.6	137	95.0	4.39e-19	89.0	KAH7281085.1 hypothetical protein KP509_36G029200 [Ceratopteris richardii]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	XP_002978813.1	88036	Selaginella moellendorffii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Selaginellales;Selaginellaceae;Selaginelloideae;Selaginella;Selaginella moellendorffii	38.5	130	90.1	7.24e-19	87.4	XP_002978813.1 uncharacterized protein At4g28440 [Selaginella moellendorffii]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAJ7546738.1	34168	Diphasiastrum complanatum	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Lycopodiopsida;Lycopodiales;Lycopodiaceae;Lycopodioideae;Diphasiastrum;Diphasiastrum complanatum	39.3	135	92.9	7.83e-19	87.4	KAJ7546738.1 hypothetical protein O6H91_08G052500 [Diphasiastrum complanatum]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	CAM2013454.1	3349	Pinus sylvestris	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Pinopsida;Pinidae;Conifers I;Pinales;Pinaceae;Pinus;Pinus subgen. Pinus;Pinus sylvestris	40.0	135	92.2	8.46e-19	87.4	CAM2013454.1 unnamed protein product [Pinus sylvestris]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	MEM2942316.1	3045160	Candidatus Bathyarchaeia archaeon	Archaea	root;cellular organisms;Archaea;Thermoproteati;Candidatus Bathyarchaeota;Candidatus Bathyarchaeia;unclassified Candidatus Bathyarchaeia;Candidatus Bathyarchaeia archaeon	43.6	117	82.3	8.96e-19	88.2	MEM2942316.1 hypothetical protein [Candidatus Bathyarchaeia archaeon]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	KAK8582863.1	183260	Hibiscus sabdariffa	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;malvids;Malvales;Malvaceae;Malvoideae;Hibiscus;Hibiscus sabdariffa	40.6	133	92.2	1.02e-18	87.8	KAK8582863.1 hypothetical protein V6N13_069631 [Hibiscus sabdariffa]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	CAM8882237.1	203008	Rhodiola kirilowii	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;Saxifragales;Crassulaceae;Rhodiola;Rhodiola kirilowii	39.4	127	88.7	1.02e-18	87.0	CAM8882237.1 unnamed protein product [Rhodiola kirilowii]
DIAMOND nr_cluster_seq	XP_049851175.1	LOC126325510	NW_026062282.1	141	XP_009363556.2	225117	Pyrus x bretschneideri	Plants	root;cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;rosids;fabids;Rosales;Rosaceae;Amygdaloideae;Maleae;Pyrus;Pyrus x bretschneideri	40.0	130	90.1	1.11e-18	87.0	XP_009363556.2 uncharacterized protein At4g28440 [Pyrus x bretschneideri]
