gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126332403	NW_026062747.1	uncharacterized LOC126332403	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.961021114711504	0.02488573638825808
LOC126304687	NW_026061732.1	S-adenosylmethionine decarboxylase proenzyme-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.576322279633508	0.024916724271680207
LOC126316758	NW_026061988.1	exosome RNA helicase MTR4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.089367726710684	0.024916724271680207
LOC126322695	NW_026062196.1	GDP-fucose transporter 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.166106613677774	0.024916724271680207
LOC126326047	NW_026062315.1	uncharacterized LOC126326047	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.37206660748872	0.02494274216390642
LOC126318612	NW_026062056.1	splicing factor 3A subunit 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.778819630751055	0.025046746987021345
LOC126325821	NW_026062299.1	probable UDP-N-acetylglucosamine pyrophosphorylase	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.70262093518854	0.025046746987021345
LOC126320388	NW_026062097.1	uncharacterized LOC126320388	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.710253278183473	0.025047521572152592
LOC126322415	NW_026062176.1	arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.594489916592278	0.025047521572152592
LOC126319855	NW_026062071.1	uncharacterized LOC126319855	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.130430103496265	0.025217001565977896
LOC126316730	NW_026061988.1	U5 small nuclear ribonucleoprotein 40 kDa protein-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.004264681792201	0.025250609426500717
LOC126316452	NW_026061974.1	uncharacterized LOC126316452	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.210373334850987	0.025375575642385708
LOC126319966	NW_026062071.1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.035220953670086	0.025414141183586824
LOC126316706	NW_026061988.1	phosphatidylserine synthase 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.728899988680594	0.025453088589728817
LOC126316913	NW_026062003.1	uncharacterized LOC126316913	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.910425397103864	0.02555586152413773
LOC126314449	NW_026061953.1	uncharacterized LOC126314449	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.6283656499242785	0.02566352940690753
LOC126316959	NW_026062003.1	uncharacterized LOC126316959	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.606165102987763	0.02599738927605166
LOC126323718	NW_026062229.1	RNA helicase aquarius-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.154378438712992	0.02599738927605166
LOC126316710	NW_026061988.1	uncharacterized LOC126316710	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.813227004701336	0.02603635937540222
LOC126325949	NW_026062302.1	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.377384522159979	0.02619433244027702
LOC126326217	NW_026062331.1	uncharacterized LOC126326217	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.5184988588715465	0.026273697152786876
LOC126323762	NW_026062229.1	aladin-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.94012649969262	0.02648217406294611
LOC126316804	NW_026061988.1	uncharacterized LOC126316804	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9853220058869505	0.026530985239344232
LOC126325908	NW_026062302.1	uncharacterized LOC126325908	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.173154389541269	0.026584344993960566
LOC126316932	NW_026062003.1	uncharacterized LOC126316932	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.986986483434492	0.026602142196141522
LOC126324492	NW_026062249.1	uncharacterized LOC126324492	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.717837464121494	0.02668305977106046
LOC126318699	NW_026062059.1	uncharacterized LOC126318699	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.573908282147937	0.026897898483975922
LOC126315385	NW_026061960.1	mediator of RNA polymerase II transcription subunit 21-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.9453726538277625	0.027032242932903596
LOC126313381	NW_026061886.1	alanine--tRNA ligase, cytoplasmic-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.575969934683374	0.027069591671920266
LOC126323754	NW_026062229.1	uncharacterized LOC126323754	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.631020013586272	0.027069591671920266
LOC126322376	NW_026062176.1	uncharacterized LOC126322376	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.591164524784434	0.027095105809591746
LOC126316990	NW_026062003.1	squamous cell carcinoma antigen recognized by T-cells 3-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.853203607474559	0.027165821632247535
LOC126325509	NW_026062282.1	uncharacterized LOC126325509	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.528593471337365	0.027173174950084998
LOC126325524	NW_026062282.1	V-type proton ATPase subunit E-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.893904031318838	0.027248865782973388
LOC126329090	NW_026062491.1	neo-calmodulin-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.261791035702986	0.02726447306787782
LOC126318427	NW_026062051.1	uncharacterized LOC126318427	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.38134529695317	0.027366215163365272
LOC126315239	NW_026061960.1	uncharacterized LOC126315239	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.01481811171245	0.027416977208324977
LOC126325812	NW_026062299.1	40S ribosomal protein S2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50; infection_diet33	Control diet 33; Infected diet 50	5.231053609604902	0.027469121138232532
LOC126311190	NW_026061838.1	uncharacterized LOC126311190	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.169773205042885	0.027575677670745268
LOC126317465	NW_026062018.1	uncharacterized LOC126317465	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.71934290806644	0.027575677670745268
LOC126330798	NW_026062667.1	ribosome biogenesis protein NSA2 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.618644927462142	0.027684103110010475
LOC126322414	NW_026062176.1	cullin-1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.499745949118222	0.02769339571657827
LOC126320572	NW_026062105.1	uncharacterized LOC126320572	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.244829674136591	0.02769593613872708
LOC126316431	NW_026061974.1	uncharacterized LOC126316431	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.818182760288893	0.02769961521557924
LOC126315257	NW_026061960.1	putative ankyrin repeat protein RF_0381	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.718357208759458	0.027737687339610462
LOC126323727	NW_026062229.1	uncharacterized LOC126323727	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.109881439212635	0.027817597549578157
