gene_id	seqid	description_official	gene_biotype	DEG_context	comparisons	directions	focused_origin_audit	mapping_support	competitive_host_retained_fraction	integrated_evidence	nucleotide_support_corrected	nucleotide_groups	nucleotide_taxa	nucleotide_max_identity	nucleotide_max_query_coverage	protein_support	fresh_significant_contrasts	fresh_higher_in	fresh_max_abs_log2FC	fresh_min_padj
LOC126326196	NW_026062331.1	retinal-specific phospholipid-transporting ATPase ABCA4-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.921951502826145	0.022118450568420992
LOC126326572	NW_026062344.1	uncharacterized LOC126326572	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.221658264284431	0.022118450568420992
LOC126316832	NW_026061988.1	uncharacterized LOC126316832	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.758643766425611	0.022212763874241526
LOC126316696	NW_026061985.1	fumarate hydratase class II 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.999146318605913	0.022232554657546307
LOC126305008	NW_026061743.1	probable mitochondrial 2-oxodicarboxylate carrier	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.663031689801847	0.022276167527681898
LOC126322404	NW_026062176.1	uncharacterized LOC126322404	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.865684859532561	0.022283894562615692
LOC126327199	NW_026062374.1	diacylglycerol kinase 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.810351803340373	0.022343162157271113
LOC126316777	NW_026061988.1	probable cyclin-dependent kinase 8	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.954220476000992	0.022351394995634096
LOC126318627	NW_026062056.1	uncharacterized LOC126318627	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.7789830419595	0.022351394995634096
LOC126330079	NW_026062566.1	uncharacterized LOC126330079	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.722810554942922	0.022351394995634096
LOC126325535	NW_026062282.1	ras-related protein Rap-1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.763304179790235	0.02236055253654935
LOC126305013	NW_026061743.1	SNW domain-containing protein 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.798312785732063	0.02237975235029723
LOC126316461	NW_026061974.1	prefoldin subunit 2-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.862608409472734	0.022460313116744166
LOC126319943	NW_026062071.1	uncharacterized LOC126319943	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.525855922029668	0.022460313116744166
LOC126315303	NW_026061960.1	uridine phosphorylase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.239970762101254	0.022487415741558027
LOC126319870	NW_026062071.1	uncharacterized LOC126319870	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.595984100806855	0.022487415741558027
LOC126318207	NW_026062043.1	uncharacterized LOC126318207	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.8166867977259535	0.02251367288720406
LOC126325480	NW_026062282.1	MMS19 nucleotide excision repair protein homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.8388735765522535	0.022645317148034274
LOC126325503	NW_026062282.1	uncharacterized LOC126325503	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.650121757087907	0.022645317148034274
LOC126322686	NW_026062196.1	50S ribosomal protein L17-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.698246175112828	0.02279897283170043
LOC126322533	NW_026062185.1	uncharacterized LOC126322533	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.230903755303433	0.02289178977160259
LOC126325540	NW_026062282.1	signal recognition particle receptor subunit alpha-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.679185216213853	0.022894008521698615
LOC126311231	NW_026061838.1	cytochrome b-c1 complex subunit 7-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.497671939467545	0.022913126673411582
LOC126314437	NW_026061953.1	DNA ligase 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.596683869873074	0.022913126673411582
LOC126320765	NW_026062120.1	uncharacterized LOC126320765	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.249758516830971	0.022913126673411582
LOC126326586	NW_026062344.1	uncharacterized LOC126326586	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.275793692117951	0.022926819939579776
LOC126323741	NW_026062229.1	son of sevenless homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.822325352986777	0.022930288786720293
LOC126329087	NW_026062491.1	V-type proton ATPase subunit H-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.96484189521699	0.023017544870894604
LOC126332781	NW_026062803.1	bis(5'-adenosyl)-triphosphatase-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.029279671770326	0.023017544870894604
LOC126313382	NW_026061886.1	chaperone protein DnaJ-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.845401631747893	0.0230407151617798
LOC126318335	NW_026062048.1	probable tubulin polyglutamylase TTLL2	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.5136010922941345	0.0230407151617798
LOC126320437	NW_026062097.1	dedicator of cytokinesis protein 8-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.443225689842352	0.0230407151617798
LOC126320472	NW_026062097.1	uncharacterized LOC126320472	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.065375341524232	0.0230407151617798
LOC126329588	NW_026062521.1	ribose-phosphate pyrophosphokinase A-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.626205625424532	0.0230407151617798
LOC126334340	NW_026062990.1	exocyst complex component 6-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.7917925248602815	0.023069262036944385
LOC126304984	NW_026061743.1	receptor of activated protein C kinase 1-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.829674106118527	0.02309885564923829
LOC126322425	NW_026062176.1	vacuolar protein-sorting-associated protein 36-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.188706631584711	0.023155011920848106
LOC126324510	NW_026062249.1	phosphatidylserine decarboxylase proenzyme, mitochondrial-like	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.877921145451248	0.023155011920848106
LOC126315345	NW_026061960.1	uncharacterized LOC126315345	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.902590901733094	0.02318608447604917
LOC126332396	NW_026062747.1	uncharacterized LOC126332396	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.896540263284401	0.02318608447604917
LOC126318318	NW_026062048.1	protein MCM10 homolog	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.996225846903767	0.023231143747952564
LOC126319910	NW_026062071.1	uncharacterized LOC126319910	lncRNA	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.771401407817872	0.023231143747952564
LOC126324485	NW_026062249.1	uncharacterized LOC126324485	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.012238724284583	0.023231143747952564
LOC126325931	NW_026062302.1	uncharacterized LOC126325931	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.500194045324808	0.023231143747952564
LOC126322580	NW_026062185.1	uncharacterized LOC126322580	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	5.3415780365379355	0.023382371303449813
LOC126322613	NW_026062185.1	uncharacterized LOC126322613	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.502069918864217	0.023408806547695497
LOC126322679	NW_026062196.1	uncharacterized LOC126322679	protein_coding	Diet in infected	Infected 33 vs 50	Downregulated	Not in the frozen focused origin-audit subset			No focused BLASTn/DIAMOND result for this gene							infected_diet33_vs50	Infected diet 50	4.505433179245389	0.023408806547695497
